epoch,batch,loss,classification_loss,bbox_regression_loss
0,217,1.5700404644012451,1.1512384414672852,0.4188019633293152
0,218,1.4598159790039062,1.1340038776397705,0.3258121609687805
0,219,1.5419402122497559,1.1541903018951416,0.38774994015693665
0,220,1.5634031295776367,1.169769048690796,0.3936341404914856
0,221,1.4507195949554443,1.1487987041473389,0.3019208312034607
0,222,1.6487075090408325,1.2065566778182983,0.4421508312225342
0,223,1.6743916273117065,1.1373891830444336,0.537002444267273
0,224,1.5515400171279907,1.1649490594863892,0.38659095764160156
0,225,1.529843807220459,1.1376012563705444,0.39224255084991455
0,226,1.5531823635101318,1.1547353267669678,0.39844709634780884
0,227,1.462376356124878,1.1359535455703735,0.326422780752182
0,228,1.4791228771209717,1.128490686416626,0.3506322503089905
0,229,1.6158474683761597,1.1458332538604736,0.47001418471336365
0,230,1.527268409729004,1.152204990386963,0.37506335973739624
0,231,1.4756526947021484,1.2032854557037354,0.27236729860305786
0,232,1.4500789642333984,1.1642053127288818,0.285873681306839
0,233,1.4842414855957031,1.1367480754852295,0.3474934697151184
0,234,1.5088739395141602,1.2107350826263428,0.29813891649246216
0,235,1.547824740409851,1.1462223529815674,0.4016023874282837
0,236,1.4769368171691895,1.1600186824798584,0.3169180750846863
0,237,1.5761109590530396,1.167229413986206,0.4088815450668335
